,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,AcceptedCmpOverall,groupAge,NumPurchases,MntProducts,Education,compraron_mes,NoAccepterCmpOverall,Accmost1,marital_status,Kidhomemost1,teenhomemost1,AcceptDeal
116,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,55,2655,0,0,0,1,0,1,0,0,0,0,0,Middle-Aged Adults,14,387,education_2n Cycle,1,1,0,marital_Together,0,0,1
117,79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,36,2593,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,15,1707,education_Graduation,1,1,0,marital_Single,0,0,1
118,54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,67,2180,0,1,0,0,0,0,0,0,1,0,0,Old Adults,6,86,education_Master,1,1,0,marital_Married,1,1,1
119,77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,64,2209,0,0,0,1,0,0,0,0,0,1,0,Old Adults,19,649,education_PhD,1,1,0,marital_Together,1,1,1
120,62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,68,2431,0,1,0,0,0,0,0,1,0,0,0,Old Adults,14,405,education_Graduation,0,1,0,marital_Married,0,1,1
121,61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,62,2635,0,0,1,0,0,0,0,0,1,0,0,Old Adults,18,591,education_Master,1,1,0,marital_Single,1,1,1
122,73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,51,2298,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,18,595,education_Graduation,0,1,0,marital_Married,0,0,1
123,41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,56,2478,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,11,256,education_PhD,1,1,0,marital_Married,1,1,1
124,62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,53,2628,0,0,0,1,0,0,0,0,0,1,1,Middle-Aged Adults,22,1482,education_PhD,0,0,0,marital_Together,0,0,1
125,9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,44,2849,1,0,0,0,0,0,1,0,0,0,0,Middle-Aged Adults,4,20,education_Basic,1,1,0,marital_Divorced,1,0,1
126,33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,61,2516,0,1,0,0,0,0,0,0,0,1,0,Old Adults,6,90,education_PhD,1,1,0,marital_Married,1,1,1
127,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,47,2200,0,0,1,0,0,0,0,0,0,1,1,Middle-Aged Adults,4,29,education_PhD,1,0,0,marital_Single,1,1,1
128,36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,55,2495,1,0,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,5,34,education_PhD,1,1,0,marital_Divorced,1,1,1
129,92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,28,2777,0,0,1,0,0,0,0,0,1,0,0,Young Adults,21,2057,education_Master,1,1,0,marital_Single,0,0,1
130,65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,44,2386,0,0,0,1,0,0,0,0,1,0,0,Middle-Aged Adults,15,1003,education_Master,0,1,0,marital_Together,0,1,1
131,86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,58,2595,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,22,1259,education_Graduation,1,1,0,marital_Married,0,0,1
132,68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,46,2464,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,22,838,education_PhD,1,1,0,marital_Single,0,1,1
133,41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,32,2626,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,9,196,education_Graduation,0,1,0,marital_Together,1,0,1
134,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,44,2778,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,12,828,education_Graduation,1,1,0,marital_Married,0,1,1
135,23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,45,2768,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,5,52,education_Graduation,1,1,0,marital_Married,1,0,1
136,38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,39,2464,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,3,18,education_Graduation,1,1,0,marital_Together,1,0,1
137,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,47,2835,0,1,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,9,179,education_2n Cycle,1,1,0,marital_Married,1,1,1
138,49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,54,2167,0,1,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,7,119,education_Master,1,1,0,marital_Married,0,0,1
139,59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,67,2225,0,1,0,0,0,0,0,0,1,0,0,Old Adults,15,446,education_Master,1,1,0,marital_Married,0,1,1
140,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,51,2273,0,1,0,0,0,0,0,1,0,0,1,Middle-Aged Adults,15,447,education_Graduation,1,0,0,marital_Married,0,1,1
141,46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,48,2721,0,0,0,1,0,1,0,0,0,0,0,Middle-Aged Adults,13,338,education_2n Cycle,0,1,0,marital_Together,0,1,1
142,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,32,2207,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,7,69,education_Graduation,0,1,0,marital_Single,1,0,1
143,61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,68,2787,0,0,0,1,0,0,0,0,0,1,0,Old Adults,24,945,education_PhD,1,1,0,marital_Together,0,1,1
144,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,71,2654,0,0,0,1,0,0,0,1,0,0,2,Old Adults,20,1339,education_Graduation,0,0,1,marital_Together,0,0,1
145,49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,62,2515,0,0,1,0,0,0,0,1,0,0,0,Old Adults,12,303,education_Graduation,0,1,0,marital_Single,0,1,1
146,60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,42,2449,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,3,18,education_Graduation,1,1,0,marital_Single,1,1,1
147,55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,43,2414,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,8,148,education_Graduation,0,1,0,marital_Together,0,1,1
148,80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,65,2472,0,0,1,0,0,0,0,1,0,0,0,Old Adults,17,1174,education_Graduation,1,1,0,marital_Single,0,0,1
149,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,62,2522,0,0,1,0,0,0,0,0,1,0,0,Old Adults,3,8,education_Master,0,1,0,marital_Single,1,1,1
150,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,75,2760,0,1,0,0,0,0,0,0,0,1,0,Old Adults,25,1673,education_PhD,0,1,0,marital_Married,0,0,1
151,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,36,2334,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,7,116,education_Graduation,1,1,0,marital_Married,1,0,1
152,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,45,2583,1,0,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,19,1281,education_PhD,0,1,0,marital_Divorced,0,0,1
153,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,54,2387,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,6,60,education_Graduation,1,1,0,marital_Together,1,1,1
154,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,67,2382,1,0,0,0,0,0,0,1,0,0,1,Old Adults,17,394,education_Graduation,0,0,0,marital_Divorced,0,0,1
155,52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,61,2464,1,0,0,0,0,0,0,1,0,0,1,Old Adults,11,257,education_Graduation,1,0,0,marital_Divorced,0,0,1
156,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,32,2398,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,14,993,education_Graduation,1,1,0,marital_Single,0,0,1
157,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,63,2283,0,0,0,1,0,0,0,1,0,0,0,Old Adults,6,69,education_Graduation,1,1,0,marital_Together,1,1,1
158,33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,55,2228,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,4,29,education_Graduation,1,1,0,marital_Together,1,1,1
159,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,38,2510,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,5,41,education_Graduation,1,1,0,marital_Married,1,0,1
160,50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,50,2228,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,7,121,education_Graduation,0,1,0,marital_Married,1,0,1
161,53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,61,2309,0,0,0,1,0,0,0,0,0,1,0,Old Adults,6,87,education_PhD,0,1,0,marital_Together,1,1,1
162,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,53,2245,0,0,1,0,0,0,0,1,0,0,1,Middle-Aged Adults,6,71,education_Graduation,1,0,0,marital_Single,0,1,1
163,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,45,2814,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,27,1809,education_PhD,1,1,0,marital_Married,0,1,1
164,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,72,2719,0,1,0,0,0,0,0,0,0,1,2,Old Adults,24,1207,education_PhD,1,0,1,marital_Married,0,0,1
165,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,50,2196,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,5,43,education_PhD,1,1,0,marital_Married,1,1,1
166,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,61,2164,0,0,0,1,0,0,0,1,0,0,0,Old Adults,3,9,education_Graduation,1,1,0,marital_Together,1,1,1
167,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,69,2369,0,1,0,0,0,1,0,0,0,0,1,Old Adults,24,755,education_2n Cycle,1,0,0,marital_Married,0,0,1
168,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,44,2208,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,9,184,education_PhD,1,1,0,marital_Married,0,1,1
169,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,32,2209,0,1,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,6,48,education_2n Cycle,1,1,0,marital_Married,1,0,1
170,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,74,2433,0,1,0,0,0,0,0,0,1,0,0,Old Adults,23,892,education_Master,0,1,0,marital_Married,0,0,1
171,30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,36,2317,0,1,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,5,54,education_Master,0,1,0,marital_Married,1,0,1
172,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,59,2173,0,1,0,0,0,0,1,0,0,0,0,Middle-Aged Adults,5,33,education_Basic,1,1,0,marital_Married,0,0,1
173,25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,37,2730,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,4,43,education_Graduation,1,1,0,marital_Married,1,0,1
174,32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,50,2272,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,5,37,education_PhD,1,1,0,marital_Single,0,1,1
175,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,54,2490,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,16,491,education_Graduation,1,1,0,marital_Married,0,1,1
176,74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,44,2626,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,23,1566,education_Graduation,0,1,0,marital_Married,0,0,1
177,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,5,64,education_PhD,0,1,0,marital_Married,1,1,1
178,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,0,0,0,1,0,0,1,0,0,0,1,Middle-Aged Adults,4,44,education_Basic,1,0,0,marital_Together,1,0,1
179,66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,31,2567,0,0,0,1,0,0,0,0,0,1,0,Middle-Aged Adults,27,1180,education_PhD,1,1,0,marital_Together,0,0,1
180,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,32,2554,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,6,69,education_Graduation,1,1,0,marital_Married,1,0,1
181,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,47,2655,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,12,303,education_Graduation,1,1,0,marital_Married,1,1,1
182,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,43,2341,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,4,24,education_Graduation,0,1,0,marital_Married,1,1,1
183,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,40,2206,0,1,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,22,826,education_Master,1,1,0,marital_Married,0,0,1
184,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,66,2442,0,1,0,0,0,0,0,1,0,0,1,Old Adults,16,1549,education_Graduation,1,0,0,marital_Married,0,0,1
185,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,66,2687,0,1,0,0,0,0,0,1,0,0,0,Old Adults,16,1098,education_Graduation,0,1,0,marital_Married,0,0,1
186,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,47,2249,0,0,1,0,0,0,0,0,0,1,1,Middle-Aged Adults,9,184,education_PhD,1,0,0,marital_Single,1,1,1
187,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,68,2159,1,0,0,0,0,0,0,1,0,0,1,Old Adults,16,496,education_Graduation,1,0,0,marital_Divorced,0,1,1
188,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,52,2361,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,17,1203,education_Graduation,1,1,0,marital_Single,0,0,1
189,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,42,2417,1,0,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,26,1096,education_Graduation,1,1,0,marital_Divorced,0,1,1
190,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,43,2763,0,0,0,1,0,0,0,0,0,1,3,Middle-Aged Adults,26,1182,education_PhD,1,0,1,marital_Together,0,0,0
191,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,55,2506,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,4,35,education_PhD,1,1,0,marital_Single,1,1,1
192,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,36,2755,0,0,1,0,0,0,0,0,1,0,1,Middle-Aged Adults,3,20,education_Master,0,0,0,marital_Single,0,0,1
193,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,32,2362,0,0,0,1,0,0,0,1,0,0,1,Middle-Aged Adults,4,39,education_Graduation,1,0,0,marital_Together,1,0,1
194,48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,57,2571,1,0,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,11,272,education_Master,1,1,0,marital_Divorced,1,1,1
195,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,54,2180,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,5,61,education_Graduation,1,1,0,marital_Married,0,1,1
196,64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,66,2816,1,0,0,0,0,0,0,1,0,0,1,Old Adults,24,1612,education_Graduation,0,0,0,marital_Divorced,0,1,1
197,46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,64,2614,0,0,0,1,0,0,0,1,0,0,0,Old Adults,10,233,education_Graduation,0,1,0,marital_Together,0,1,1
198,77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,66,2262,0,0,0,1,0,0,0,1,0,0,0,Old Adults,19,1089,education_Graduation,0,1,0,marital_Together,0,0,1
199,44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,52,2791,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,11,254,education_PhD,1,1,0,marital_Married,1,1,1
200,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,46,2683,0,0,0,1,0,0,0,0,1,0,0,Middle-Aged Adults,16,497,education_Master,0,1,0,marital_Together,1,1,1
201,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,35,2580,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,16,1144,education_Graduation,1,1,0,marital_Married,0,0,1
202,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,43,2248,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,14,393,education_Graduation,1,1,0,marital_Married,1,0,1
203,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,2207,0,0,1,0,0,1,0,0,0,0,0,Middle-Aged Adults,3,16,education_2n Cycle,0,1,0,marital_Single,1,1,1
204,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,72,2385,0,1,0,0,0,0,0,0,1,0,2,Old Adults,24,1599,education_Master,1,0,1,marital_Married,0,0,1
205,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,66,2461,0,0,0,0,1,0,0,0,1,0,0,Old Adults,10,219,education_Master,0,1,0,marital_Widow,0,1,1
206,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,40,2751,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,26,1092,education_Graduation,1,1,0,marital_Together,1,0,1
207,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,32,2238,0,0,0,1,0,1,0,0,0,0,0,Middle-Aged Adults,6,96,education_2n Cycle,1,1,0,marital_Together,1,0,1
208,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,51,2386,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,15,1037,education_Graduation,1,1,0,marital_Married,0,0,1
209,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,50,2235,0,0,0,1,0,0,0,0,0,1,0,Middle-Aged Adults,20,700,education_PhD,0,1,0,marital_Together,0,1,1
210,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,40,2699,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,9,182,education_PhD,1,1,0,marital_Married,1,0,1
211,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,58,2818,1,0,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,27,1153,education_Graduation,1,1,0,marital_Divorced,0,1,1
212,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,42,2619,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,8,150,education_Graduation,1,1,0,marital_Together,1,0,1
213,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,14,394,education_Graduation,1,1,0,marital_Together,0,1,1
214,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,68,2726,1,0,0,0,0,0,0,1,0,0,0,Old Adults,15,1011,education_Graduation,0,1,0,marital_Divorced,0,1,1
215,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,48,2849,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,16,1736,education_PhD,1,1,0,marital_Married,0,0,1
216,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,34,2292,0,0,0,1,0,0,0,0,0,1,0,Middle-Aged Adults,3,17,education_PhD,1,1,0,marital_Together,1,0,1
217,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54,2625,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,14,394,education_Graduation,0,1,0,marital_Single,1,1,1
218,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,58,2699,1,0,0,0,0,1,0,0,0,0,1,Middle-Aged Adults,13,1561,education_2n Cycle,0,0,0,marital_Divorced,0,1,1
219,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,49,2569,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,3,19,education_Graduation,1,1,0,marital_Together,1,0,1
220,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,69,2233,0,0,1,0,0,0,0,1,0,0,0,Old Adults,4,15,education_Graduation,1,1,0,marital_Single,0,0,1
221,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,55,2622,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,26,1085,education_PhD,1,1,0,marital_Married,0,1,1
222,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,45,2361,0,1,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,6,48,education_2n Cycle,1,1,0,marital_Married,1,0,1
223,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,38,2366,0,0,0,1,0,0,0,0,1,0,0,Middle-Aged Adults,4,22,education_Master,1,1,0,marital_Together,1,0,1
224,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,62,2427,0,0,1,0,0,0,0,0,0,1,0,Old Adults,18,594,education_PhD,1,1,0,marital_Single,0,1,1
225,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,47,2344,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,7,37,education_Graduation,1,1,0,marital_Single,1,0,1
226,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,52,2403,0,0,0,0,1,0,0,1,0,0,1,Middle-Aged Adults,21,2068,education_Graduation,1,0,0,marital_Widow,0,0,1
227,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,62,2712,0,0,0,1,0,0,0,1,0,0,0,Old Adults,14,971,education_Graduation,1,1,0,marital_Together,0,1,1
228,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,4,25,education_Graduation,1,1,0,marital_Single,1,0,1
229,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,30,2372,0,1,0,0,0,0,0,1,0,0,1,Young Adults,21,1446,education_Graduation,0,0,0,marital_Married,0,0,1
230,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,62,2840,0,1,0,0,0,0,0,1,0,0,0,Old Adults,24,950,education_Graduation,1,1,0,marital_Married,0,1,1
231,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,56,2183,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,4,16,education_PhD,1,1,0,marital_Married,1,1,1
232,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48,2564,0,1,0,0,0,0,0,1,0,0,3,Middle-Aged Adults,14,1610,education_Graduation,1,0,1,marital_Married,1,0,1
233,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,67,2695,0,1,0,0,0,0,0,1,0,0,0,Old Adults,19,1313,education_Graduation,1,1,0,marital_Married,0,1,1
234,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,19,1954,education_PhD,1,1,0,marital_Married,0,0,1
